District,Year,Season,Area,Production,Yield_MTha,Is_Interpolated,Yield_Q_Acre,Q1_Threshold,Failure_Anomaly
Rayagada,2014,Rabi,5000.0,15000.0,3.0,False,12.140833670578713,7.840955078915418,0
Rayagada,2015,Rabi,2000.0,4000.0,2.0,False,8.093889113719142,7.840955078915418,0
Rayagada,2016,Rabi,1930.0,4400.0,2.2797927461139897,False,9.226194844653945,7.840955078915418,0
Rayagada,2017,Rabi,2050.0,5690.0,2.7756097560975608,False,11.232738794405345,7.840955078915418,0
Rayagada,2018,Rabi,3100.0,9370.0,3.02258064516129,False,12.232216289604574,7.840955078915418,0
Rayagada,2019,Rabi,3310.0,11760.0,3.5528700906344413,False,14.378268274522222,7.840955078915418,0
Rayagada,2020,Rabi,2848.0,9808.0,3.443820224719101,True,13.936949513229871,7.840955078915418,0
Rayagada,2021,Rabi,2386.0,7856.0,3.2925398155909473,True,13.324726084949202,7.840955078915418,0
Rayagada,2022,Rabi,1924.0,5904.0,3.0686070686070686,True,12.41848267344018,7.840955078915418,0
Rayagada,2023,Rabi,1462.0,3952.0,2.7031463748290014,True,10.939483508008909,7.840955078915418,0
Rayagada,2024,Rabi,1000.0,2000.0,2.0,False,8.093889113719142,7.840955078915418,0
Rayagada,2025,Rabi,1000.0,2000.0,2.0,True,8.093889113719142,7.840955078915418,0
Sambalpur,2006,Kharif,128000.0,233000.0,1.8203125,False,7.366703763658438,5.5453212010452475,0
Sambalpur,2007,Kharif,130000.0,258000.0,1.9846153846153847,False,8.031628428228995,5.5453212010452475,0
Sambalpur,2008,Kharif,131000.0,257000.0,1.9618320610687023,False,7.939425581014578,5.5453212010452475,0
Sambalpur,2009,Kharif,122000.0,125000.0,1.0245901639344261,False,4.146459586946281,5.5453212010452475,1
Sambalpur,2010,Kharif,130000.0,139000.0,1.0692307692307692,False,4.327117641565233,5.5453212010452475,1
Sambalpur,2011,Kharif,119000.0,175000.0,1.4705882352941178,False,5.951389054205252,5.5453212010452475,0
Sambalpur,2012,Kharif,120000.0,345000.0,2.875,False,11.634965600971267,5.5453212010452475,0
Sambalpur,2013,Kharif,140000.0,228000.0,1.6285714285714286,False,6.5907382783141575,5.5453212010452475,0
Sambalpur,2014,Kharif,150000.0,332000.0,2.2133333333333334,False,8.957237285849184,5.5453212010452475,0
Sambalpur,2015,Kharif,140000.0,126000.0,0.9,False,3.6422501011736137,5.5453212010452475,1
Sambalpur,2016,Kharif,149790.0,266350.0,1.778156085185927,False,7.196099090189912,5.5453212010452475,0
Sambalpur,2017,Kharif,129460.0,119470.0,0.9228333075853545,False,3.7346552310212644,5.5453212010452475,1
Sambalpur,2018,Kharif,124230.0,96270.0,0.7749335909200676,False,3.1361132777016087,5.5453212010452475,1
Sambalpur,2019,Kharif,116460.0,294330.0,2.52730551262236,False,10.227865287828246,5.5453212010452475,0
Sambalpur,2020,Kharif,112168.0,279864.0,2.495043149561372,True,10.097301293247154,5.5453212010452475,0
Sambalpur,2021,Kharif,107876.0,265398.0,2.460213578553154,True,9.956347950437692,5.5453212010452475,0
Sambalpur,2022,Kharif,103584.0,250932.0,2.4224976830398517,True,9.80371381238305,5.5453212010452475,0
Sambalpur,2023,Kharif,99292.0,236466.00000000003,2.3815211698827703,True,9.637884135502915,5.5453212010452475,0
Sambalpur,2024,Kharif,95000.0,222000.00000000003,2.336842105263158,False,9.457070438134998,5.5453212010452475,0
Sambalpur,2025,Kharif,95000.0,222000.00000000003,2.336842105263158,True,9.457070438134998,5.5453212010452475,0
Sambalpur,2006,Rabi,16000.0,55000.0,3.4375,False,13.911371914204775,14.505169432764315,1
Sambalpur,2007,Rabi,18000.0,58000.0,3.2222222222222223,False,13.040154683214173,14.505169432764315,1
Sambalpur,2008,Rabi,20000.0,75000.0,3.75,False,15.17604208822339,14.505169432764315,0
Sambalpur,2009,Rabi,18000.0,55000.0,3.0555555555555554,False,12.365663923737577,14.505169432764315,1
Sambalpur,2010,Rabi,23000.0,83000.0,3.608695652173913,False,14.604191226928018,14.505169432764315,0
Sambalpur,2011,Rabi,18000.0,69000.0,3.8333333333333335,False,15.513287467961689,14.505169432764315,0
Sambalpur,2012,Rabi,345000.0,71000.0,0.20579710144927535,False,0.8328494595276218,14.505169432764315,1
Sambalpur,2013,Rabi,22000.0,95000.0,4.318181818181818,False,17.475442404620875,14.505169432764315,0
Sambalpur,2014,Rabi,24000.0,91000.0,3.7916666666666665,False,15.344664778092538,14.505169432764315,0
Sambalpur,2015,Rabi,8000.0,29000.0,3.625,False,14.670174018615944,14.505169432764315,0
Sambalpur,2016,Rabi,10270.0,40580.0,3.9513145082765337,False,15.990750741709968,14.505169432764315,0
Sambalpur,2017,Rabi,7920.0,31980.0,4.037878787878788,False,16.341071581864785,14.505169432764315,0
Sambalpur,2018,Rabi,11110.0,49810.0,4.483348334833483,False,18.143862140159786,14.505169432764315,0
Sambalpur,2019,Rabi,11550.0,40550.0,3.5108225108225106,False,14.208104050273212,14.505169432764315,1
Sambalpur,2020,Rabi,12640.0,46440.0,3.6740506329113924,True,14.868679210487223,14.505169432764315,0
Sambalpur,2021,Rabi,13730.0,52330.0,3.811361981063365,True,15.424370623485895,14.505169432764315,0
Sambalpur,2022,Rabi,14820.0,58220.0,3.9284750337381915,True,15.898320654545493,14.505169432764315,0
Sambalpur,2023,Rabi,15910.0,64110.0,4.029541169076053,True,16.307329700833886,14.505169432764315,0
Sambalpur,2024,Rabi,17000.0,70000.0,4.117647058823529,False,16.663889351774703,14.505169432764315,0
Sambalpur,2025,Rabi,17000.0,70000.0,4.117647058823529,True,16.663889351774703,14.505169432764315,0
Sonepur,2006,Kharif,104000.0,213000.0,2.048076923076923,False,8.288453755875851,8.385346947669893,1
Sonepur,2007,Kharif,99000.0,180000.0,1.8181818181818181,False,7.3580810124719465,8.385346947669893,1
Sonepur,2008,Kharif,97000.0,155000.0,1.597938144329897,False,6.466767075394159,8.385346947669893,1
Sonepur,2009,Kharif,100000.0,208000.0,2.08,False,8.417644678267907,8.385346947669893,0
Sonepur,2010,Kharif,101000.0,217000.0,2.1485148514851486,False,8.694920483549772,8.385346947669893,0
Sonepur,2011,Kharif,101000.0,152000.0,1.504950495049505,False,6.090451214283711,8.385346947669893,1
Sonepur,2012,Kharif,102000.0,448000.0,4.392156862745098,False,17.774815308559685,8.385346947669893,0
Sonepur,2013,Kharif,109000.0,310000.0,2.8440366972477062,False,11.509658831435475,8.385346947669893,0
Sonepur,2014,Kharif,101000.0,326000.0,3.227722772277228,False,13.062415104319012,8.385346947669893,0
Sonepur,2015,Kharif,103000.0,218000.0,2.116504854368932,False,8.565377799955208,8.385346947669893,0
Sonepur,2016,Kharif,103810.0,318420.0,3.0673345535112224,False,12.413332875399524,8.385346947669893,0
Sonepur,2017,Kharif,95270.0,176160.0,1.8490605647108218,False,7.483045587660144,8.385346947669893,1
Sonepur,2018,Kharif,105330.0,271340.0,2.5760941801955757,False,10.425310320500103,8.385346947669893,0
Sonepur,2019,Kharif,113480.0,351910.0,3.1010750793091293,False,12.549878912622944,8.385346947669893,0
Sonepur,2020,Kharif,109384.0,335528.0,3.0674321655818035,True,12.413727906037245,8.385346947669893,0
Sonepur,2021,Kharif,105288.0,319146.0,3.0311716434921356,True,12.266983583537579,8.385346947669893,0
Sonepur,2022,Kharif,101192.0,302764.0,2.9919756502490316,True,12.108359572031693,8.385346947669893,0
Sonepur,2023,Kharif,97096.0,286382.0,2.94947268682541,True,11.936352435554065,8.385346947669893,0
Sonepur,2024,Kharif,93000.0,270000.0,2.903225806451613,False,11.749193874753592,8.385346947669893,0
Sonepur,2025,Kharif,93000.0,270000.0,2.903225806451613,True,11.749193874753592,8.385346947669893,0
Sonepur,2006,Rabi,29000.0,63000.0,2.1724137931034484,False,8.791638175246655,13.373385237003204,1
Sonepur,2007,Rabi,26000.0,71000.0,2.730769230769231,False,11.051271674501136,13.373385237003204,1
Sonepur,2008,Rabi,29000.0,88000.0,3.0344827586206895,False,12.280383482884215,13.373385237003204,1
Sonepur,2009,Rabi,28000.0,87000.0,3.107142857142857,False,12.574434873099381,13.373385237003204,1
Sonepur,2010,Rabi,27000.0,91000.0,3.3703703703703702,False,13.639702024971145,13.373385237003204,0
Sonepur,2011,Rabi,31000.0,134000.0,4.32258064516129,False,17.493244213522015,13.373385237003204,0
Sonepur,2012,Rabi,448000.0,113000.0,0.25223214285714285,False,1.02076949760074,13.373385237003204,1
Sonepur,2013,Rabi,28000.0,110000.0,3.9285714285714284,False,15.898710759091172,13.373385237003204,0
Sonepur,2014,Rabi,27000.0,106000.0,3.925925925925926,False,15.888004556559796,13.373385237003204,0
Sonepur,2015,Rabi,29000.0,113000.0,3.896551724137931,False,15.769128790521776,13.373385237003204,0
Sonepur,2016,Rabi,30790.0,128260.0,4.165638194218902,False,16.858106815940516,13.373385237003204,0
Sonepur,2017,Rabi,32850.0,124340.0,3.7850837138508373,False,15.318023933026456,13.373385237003204,0
Sonepur,2018,Rabi,35480.0,154010.0,4.340755355129651,False,17.566796257100975,13.373385237003204,0
Sonepur,2019,Rabi,38200.0,156670.0,4.10130890052356,False,16.597769730973532,13.373385237003204,0
Sonepur,2020,Rabi,38760.0,156736.0,4.0437564499484004,True,16.36485815438446,13.373385237003204,0
Sonepur,2021,Rabi,39320.0,156802.0,3.987843336724313,True,16.13858088516517,13.373385237003204,0
Sonepur,2022,Rabi,39880.0,156868.0,3.9335005015045135,True,15.918658443968082,13.373385237003204,0
Sonepur,2023,Rabi,40440.0,156934.0,3.8806627101879325,True,15.704826832002965,13.373385237003204,0
Sonepur,2024,Rabi,41000.0,157000.0,3.8292682926829267,False,15.496836473828111,13.373385237003204,0
Sonepur,2025,Rabi,41000.0,157000.0,3.8292682926829267,True,15.496836473828111,13.373385237003204,0
Sundargarh,2006,Kharif,223000.0,271000.0,1.2152466367713004,False,4.918035761923514,5.327739661079454,1
Sundargarh,2007,Kharif,214000.0,297000.0,1.3878504672897196,False,5.616553894333143,5.327739661079454,0
Sundargarh,2008,Kharif,217000.0,293000.0,1.3502304147465438,False,5.464307627464766,5.327739661079454,0
Sundargarh,2009,Kharif,206000.0,145000.0,0.7038834951456311,False,2.848577479342902,5.327739661079454,1
Sundargarh,2010,Kharif,211000.0,138000.0,0.6540284360189573,False,2.6468168191782975,5.327739661079454,1
Sundargarh,2011,Kharif,191000.0,338000.0,1.7696335078534031,False,7.161608692243638,5.327739661079454,0
Sundargarh,2012,Kharif,203000.0,472000.0,2.3251231527093594,False,9.409644486885307,5.327739661079454,0
Sundargarh,2013,Kharif,209000.0,407000.0,1.9473684210526316,False,7.880892031779164,5.327739661079454,0
Sundargarh,2014,Kharif,195000.0,495000.0,2.5384615384615383,False,10.273013105874295,5.327739661079454,0
Sundargarh,2015,Kharif,194000.0,227000.0,1.1701030927835052,False,4.735342342304756,5.327739661079454,1
Sundargarh,2016,Kharif,207650.0,352230.0,1.6962677582470502,False,6.864701571214286,5.327739661079454,0
Sundargarh,2017,Kharif,198800.0,349700.0,1.7590543259557343,False,7.11879532964684,5.327739661079454,0
Sundargarh,2018,Kharif,184020.0,217260.0,1.1806325399413107,False,4.777954431166777,5.327739661079454,1
Sundargarh,2019,Kharif,191860.0,333500.0,1.7382466381736683,False,7.034587770836375,5.327739661079454,0
Sundargarh,2020,Kharif,179088.0,307200.0,1.7153578129187885,True,6.941957964058229,5.327739661079454,0
Sundargarh,2021,Kharif,166316.0,280900.0,1.688953558286635,True,6.835101409496702,5.327739661079454,0
Sundargarh,2022,Kharif,153544.0,254600.0,1.658156619600896,True,6.710467906114513,5.327739661079454,0
Sundargarh,2023,Kharif,140772.0,228300.0,1.6217713749893445,True,6.56321883848379,5.327739661079454,0
Sundargarh,2024,Kharif,128000.0,202000.0,1.578125,False,6.38658437879401,5.327739661079454,0
Sundargarh,2025,Kharif,128000.0,202000.0,1.578125,True,6.38658437879401,5.327739661079454,0
Sundargarh,2006,Rabi,1000.0,2000.0,2.0,False,8.093889113719142,6.01420927199964,0
Sundargarh,2007,Rabi,2000.0,4000.0,2.0,False,8.093889113719142,6.01420927199964,0
Sundargarh,2008,Rabi,1000.0,3000.0,3.0,False,12.140833670578713,6.01420927199964,0
Sundargarh,2009,Rabi,1000.0,1500.0,1.5,True,6.070416835289357,6.01420927199964,0
Sundargarh,2010,Rabi,1000.0,0.0,0.0,False,0.0,6.01420927199964,1
Sundargarh,2011,Rabi,2000.0,3000.0,1.5,False,6.070416835289357,6.01420927199964,0
Sundargarh,2012,Rabi,472000.0,2000.0,0.00423728813559322,False,0.017148070156184622,6.01420927199964,1
Sundargarh,2013,Rabi,2000.0,5000.0,2.5,False,10.117361392148927,6.01420927199964,0
Sundargarh,2014,Rabi,1000.0,2000.0,2.0,False,8.093889113719142,6.01420927199964,0
Sundargarh,2015,Rabi,1000.0,1000.0,1.0,False,4.046944556859571,6.01420927199964,1
Sundargarh,2016,Rabi,90.0,130.0,1.4444444444444444,False,5.845586582130491,6.01420927199964,1
Sundargarh,2017,Rabi,160.0,270.0,1.6875,False,6.829218939700526,6.01420927199964,0
Sundargarh,2018,Rabi,240.0,530.0,2.2083333333333335,False,8.937002563064887,6.01420927199964,0
Sundargarh,2019,Rabi,1040.0,1440.0,1.3846153846153846,False,5.6034616941132525,6.01420927199964,1
Sundargarh,2020,Rabi,1232.0,1952.0,1.5844155844155845,True,6.4120420251541255,6.01420927199964,0
Sundargarh,2021,Rabi,1424.0,2464.0,1.7303370786516854,True,7.00257822198173,6.01420927199964,0
Sundargarh,2022,Rabi,1616.0,2976.0,1.8415841584158417,True,7.452788985899804,6.01420927199964,0
Sundargarh,2023,Rabi,1808.0,3488.0,1.9292035398230087,True,7.807379764560942,6.01420927199964,0
Sundargarh,2024,Rabi,2000.0,4000.0,2.0,False,8.093889113719142,6.01420927199964,0
Sundargarh,2025,Rabi,2000.0,4000.0,2.0,True,8.093889113719142,6.01420927199964,0
